Event,Species,Gear,PCG,Duration,Day,Month,Year,Date,Latitude,Longitude,StationDepth,StationType,Abundance,Temp
1994-77,A244,324,P05940465324,94,9,8,1994,09-Aug-94,31.68333,-80.34167,29,,0,26.18
1994-78,A244,324,P05940471324,80,9,8,1994,09-Aug-94,31.735,-80.21667,31,,0,26.49
1995-12,A244,324,P05950038324,95,3,5,1995,03-May-95,32.51,-79.70333,18,,0,21.60
1995-15,A244,324,P05950052324,104,4,5,1995,04-May-95,32.268,-79.1618,51,,0,21.65
1995-16,A244,324,P05950056324,99,4,5,1995,04-May-95,32.25802,-79.1694,51,,0,21.78
1995-16,A244,324,P05950057324,102,4,5,1995,04-May-95,32.2616,-79.1677,51,,0,21.78
1995-16,A244,324,P05950058324,99,4,5,1995,04-May-95,32.26667,-79.17333,51,,0,21.78
1995-18,A244,324,P05950072324,98,4,5,1995,04-May-95,32.28149,-79.1526,51,,0,22.03
1995-18,A244,324,P05950073324,105,4,5,1995,04-May-95,32.28356,-79.1503,51,,0,22.03
1995-21,A244,324,P05950081324,98,9,5,1995,09-May-95,33.27892,-78.4331,26,,0,21.88
1995-21,A244,324,P05950085324,105,9,5,1995,09-May-95,33.27138,-78.4232,26,,0,21.88
1995-21,A244,324,P05950086324,108,9,5,1995,09-May-95,33.26768,-78.4214,26,,0,21.88
1995-22,A244,324,P05950092324,121,9,5,1995,09-May-95,33.25026,-78.4081,26,,0,21.90
1995-24,A244,324,P05950106324,93,9,5,1995,09-May-95,33.27474,-78.4193,26,,0,21.91
1995-38,A244,324,P05950185324,97,21,6,1995,21-Jun-95,32.35496,-79.0383,51,,0,22.03
1995-38,A244,324,P05950186324,100,21,6,1995,21-Jun-95,32.35371,-79.0377,53,,0,22.03
1995-42,A244,324,P05950210324,102,22,6,1995,22-Jun-95,33.29,-78.45333,24,,0,24.69
1995-50,A244,324,P05950261324,96,11,7,1995,11-Jul-95,29.77966,-80.2882,51,,0,24.98
1995-50,A244,324,P05950262324,88,11,7,1995,11-Jul-95,29.94333,-80.305,51,,0,24.98
1995-51,A244,324,P05950271324,113,11,7,1995,11-Jul-95,30.01333,-80.27834,55,,0,25.15
1995-72,A244,324,P05950385324,128,30,8,1995,30-Aug-95,32.50291,-79.6876,16,,0,27.94
1995-74,A244,324,P05950397324,127,31,8,1995,31-Aug-95,32.49333,-79.68,18,,0,27.86
1995-74,A244,324,P05950398324,128,31,8,1995,31-Aug-95,32.49333,-79.69334,18,,0,27.86
1995-74,A244,324,P05950400324,130,31,8,1995,31-Aug-95,32.49667,-79.68667,19,,0,27.86
1995-78,A244,324,P05950415324,93,14,9,1995,14-Sep-95,32.49161,-78.8098,53,,0,27.33
1995-78,A244,324,P05950416324,97,14,9,1995,14-Sep-95,32.49109,-78.8125,49,,0,27.33
1995-80,A244,324,P05950433324,95,14,9,1995,14-Sep-95,32.48167,-78.83334,53,,0,26.58
1996-29,A244,324,P05960036324,101,2,5,1996,02-May-96,32.07817,-79.24302,79,,0,18.50
1996-31,A244,324,P05960049324,90,2,5,1996,02-May-96,32.25043,-79.18227,51,,0,18.07
1996-40,A244,324,P05960098324,90,7,5,1996,07-May-96,32.25433,-79.03813,93,,0,15.60
1996-44,A244,324,P05960120324,101,9,5,1996,09-May-96,31.6221,-79.67413,66,,0,
1996-52,A244,324,P05960142324,93,21,5,1996,21-May-96,33.29333,-78.45333,23,,0,20.31
1996-68,A244,324,P05960225324,97,4,6,1996,04-Jun-96,31.68313,-80.34648,27,,0,23.73
1996-68,A244,324,P05960226324,99,4,6,1996,04-Jun-96,31.68418,-80.34288,32,,0,23.73
1996-69,A244,324,P05960236324,87,4,6,1996,04-Jun-96,31.67965,-80.3193,33,,0,23.61
1996-81,A244,324,P05960294324,94,6,6,1996,06-Jun-96,32.4365,-78.9581,47,,0,22.64
1996-97,A244,324,P05960350324,108,20,6,1996,20-Jun-96,32.68525,-78.5568,47,,0,18.51
1996-98,A244,324,P05960362324,87,20,6,1996,20-Jun-96,32.64285,-78.5729,47,,0,18.51
1996-99,A244,324,P05960364324,96,20,6,1996,20-Jun-96,32.62608,-78.57138,57,,0,19.12
1996-104,A244,324,P05960392324,101,17,7,1996,17-Jul-96,30.41985,-80.21162,53,,0,18.31
1996-107,A244,324,P05960403324,98,18,7,1996,18-Jul-96,30.30918,-80.23508,54,,0,16.70
1996-107,A244,324,P05960404324,105,18,7,1996,18-Jul-96,30.30623,-80.2353,59,,0,16.70
1996-107,A244,324,P05960406324,116,18,7,1996,18-Jul-96,30.29897,-80.23663,61,,0,16.70
1996-109,A244,324,P05960411324,96,18,7,1996,18-Jul-96,30.26408,-80.24457,51,,0,18.05
1996-109,A244,324,P05960413324,100,18,7,1996,18-Jul-96,30.2611,-80.24475,52,,0,18.05
1996-109,A244,324,P05960414324,103,18,7,1996,18-Jul-96,30.26013,-80.24492,51,,1,18.05
1996-110,A244,324,P05960420324,113,18,7,1996,18-Jul-96,30.05807,-80.27727,52,,0,17.40
1996-111,A244,324,P05960427324,98,19,7,1996,19-Jul-96,28.78663,-80.15743,57,,0,15.69
1996-114,A244,324,P05960435324,91,21,7,1996,21-Jul-96,27.92972,-80.02689,51,,0,14.15
1996-114,A244,324,P05960438324,104,21,7,1996,21-Jul-96,27.92435,-80.02465,51,,0,14.15
1996-121,A244,324,P05960474324,118,13,8,1996,13-Aug-96,33.28075,-78.44728,24,,0,23.29
1996-141,A244,324,P05960579324,99,27,8,1996,27-Aug-96,34.27242,-76.82035,27,,0,25.06
1996-143,A244,324,P05960594324,93,27,8,1996,27-Aug-96,34.31193,-76.88965,29,,0,25.31
1996-145,A244,324,P05960610324,100,28,8,1996,28-Aug-96,33.47387,-78.2534,27,,0,25.27
1996-155,A244,324,P05960646324,92,11,9,1996,11-Sep-96,32.08197,-79.23985,72,,0,
1996-155,A244,324,P05960647324,99,11,9,1996,11-Sep-96,32.07913,-79.24213,72,,0,
1996-155,A244,324,P05960648324,105,11,9,1996,11-Sep-96,32.07655,-79.24128,74,,0,
1996-155,A244,324,P05960649324,111,11,9,1996,11-Sep-96,32.07407,-79.24255,76,,0,
1996-155,A244,324,P05960650324,117,11,9,1996,11-Sep-96,32.07368,-79.24586,79,,0,
1996-157,A244,324,P05960659324,88,12,9,1996,12-Sep-96,32.05332,-79.41445,57,,0,24.30
1996-157,A244,324,P05960660324,93,12,9,1996,12-Sep-96,32.05639,-79.41325,53,,0,24.30
1996-157,A244,324,P05960661324,90,12,9,1996,12-Sep-96,32.05727,-79.41241,48,,0,24.30
1996-157,A244,324,P05960662324,94,12,9,1996,12-Sep-96,32.05815,-79.41227,46,,0,24.30
1996-157,A244,324,P05960663324,97,12,9,1996,12-Sep-96,32.0592,-79.41005,47,,0,24.30
1996-157,A244,324,P05960664324,99,12,9,1996,12-Sep-96,32.06078,-79.40825,48,,0,24.30
1996-158,A244,324,P05960666324,93,12,9,1996,12-Sep-96,32.06565,-79.40162,55,,0,22.80
1996-158,A244,324,P05960667324,98,12,9,1996,12-Sep-96,32.06713,-79.39964,52,,0,22.80
1996-158,A244,324,P05960668324,110,12,9,1996,12-Sep-96,32.06848,-79.39742,52,,0,22.80
1996-158,A244,324,P05960669324,98,12,9,1996,12-Sep-96,32.06955,-79.39827,50,,0,22.80
1996-158,A244,324,P05960670324,109,12,9,1996,12-Sep-96,32.07138,-79.39503,51,,0,22.80
1996-158,A244,324,P05960671324,106,12,9,1996,12-Sep-96,32.07418,-79.3922,52,,0,22.80
1997-16,A244,324,P05971067324,101,9,6,1997,09-Jun-97,34.415,-76.7068,30,,0,20.45
1997-16,A244,324,P05971068324,100,9,6,1997,09-Jun-97,34.4149,-76.71066,24,,0,20.45
1997-18,A244,324,P05971077324,91,9,6,1997,09-Jun-97,34.27088,-76.64487,34,,0,20.00
1997-18,A244,324,P05971078324,93,9,6,1997,09-Jun-97,34.27197,-76.64317,34,,0,20.00
1997-18,A244,324,P05971079324,101,9,6,1997,09-Jun-97,34.27212,-76.64243,29,,0,20.00
1997-18,A244,324,P05971080324,103,9,6,1997,09-Jun-97,34.27253,-76.64105,30,,0,20.00
1997-18,A244,324,P05971081324,105,9,6,1997,09-Jun-97,34.27623,-76.6372,37,,0,20.00
1997-18,A244,324,P05971082324,107,9,6,1997,09-Jun-97,34.27673,-76.63596,30,,0,20.00
1997-19,A244,324,P05971084324,92,10,6,1997,10-Jun-97,34.30948,-76.89115,25,,0,20.63
1997-21,A244,324,P05971100324,97,10,6,1997,10-Jun-97,34.32213,-76.89485,25,,0,20.67
1997-21,A244,324,P05971101324,98,10,6,1997,10-Jun-97,34.3202,-76.89066,25,,0,20.67
1997-22,A244,324,P05971106324,97,10,6,1997,10-Jun-97,34.26543,-76.81893,33,,0,20.72
1997-25,A244,324,P05971116324,86,11,6,1997,11-Jun-97,33.72833,-77.29166,29,,0,22.73
1997-25,A244,324,P05971118324,87,11,6,1997,11-Jun-97,33.73167,-77.29166,29,,0,22.73
1997-27,A244,324,P05971123324,89,11,6,1997,11-Jun-97,33.73742,-77.28876,30,,0,22.78
1997-27,A244,324,P05971124324,91,11,6,1997,11-Jun-97,33.7393,-77.28817,31,,0,22.78
1997-28,A244,324,P05971135324,78,11,6,1997,11-Jun-97,33.63337,-76.89262,52,,0,23.52
1997-54,A244,324,P05971255324,88,7,7,1997,07-Jul-97,32.22533,-79.7322,25,,0,24.68
1997-65,A244,324,P05971318324,96,10,7,1997,10-Jul-97,32.74842,-78.47335,44,,0,22.00
1997-69,A244,324,P05971336324,89,21,7,1997,21-Jul-97,32.06172,-79.4066,59,,0,
1997-69,A244,324,P05971337324,95,21,7,1997,21-Jul-97,32.06087,-79.40788,48,,0,
1997-69,A244,324,P05971339324,105,21,7,1997,21-Jul-97,32.0584,-79.41078,48,,0,
1997-69,A244,324,P05971340324,112,21,7,1997,21-Jul-97,32.05647,-79.41333,48,,0,
1997-69,A244,324,P05971341324,117,21,7,1997,21-Jul-97,32.05432,-79.41568,48,,0,
1997-70,A244,324,P05971345324,107,22,7,1997,22-Jul-97,31.14575,-79.9019,50,,0,19.13
1997-70,A244,324,P05971346324,102,22,7,1997,22-Jul-97,31.14764,-79.9079,52,,0,19.13
1997-73,A244,324,P05971365324,93,22,7,1997,22-Jul-97,31.10652,-80.02018,46,,0,21.27
1997-73,A244,324,P05971366324,92,22,7,1997,22-Jul-97,31.10563,-80.02235,47,,0,21.27
1997-73,A244,324,P05971367324,90,22,7,1997,22-Jul-97,31.10462,-80.02552,46,,0,21.27
1997-75,A244,324,P05971370324,89,23,7,1997,23-Jul-97,30.53152,-80.45153,36,,0,25.05
1997-75,A244,324,P05971371324,90,23,7,1997,23-Jul-97,30.52875,-80.45505,41,,0,25.05
1997-76,A244,324,P05971377324,87,23,7,1997,23-Jul-97,30.5191,-80.47157,36,,2,24.79
1997-76,A244,324,P05971379324,95,23,7,1997,23-Jul-97,30.5153,-80.48005,37,,0,24.79
1997-76,A244,324,P05971380324,85,23,7,1997,23-Jul-97,30.5154,-80.47775,41,,0,24.79
1997-77,A244,324,P05971387324,80,23,7,1997,23-Jul-97,30.43793,-80.2073,51,,0,22.53
1997-80,A244,324,P05971400324,103,24,7,1997,24-Jul-97,29.90287,-80.45637,40,,0,21.95
1997-80,A244,324,P05971401324,105,24,7,1997,24-Jul-97,29.90103,-80.45689,40,,0,21.95
1997-91,A244,324,P05971422324,92,27,7,1997,27-Jul-97,28.27973,-80.01611,74,,0,19.77
1997-91,A244,324,P05971423324,96,27,7,1997,27-Jul-97,28.27777,-80.01559,71,,0,19.77
1997-91,A244,324,P05971424324,98,27,7,1997,27-Jul-97,28.27558,-80.016,72,,0,19.77
1997-91,A244,324,P05971425324,98,27,7,1997,27-Jul-97,28.27362,-80.0147,71,,0,19.77
1997-91,A244,324,P05971426324,100,27,7,1997,27-Jul-97,28.2724,-80.01137,74,,0,19.77
1997-96,A244,324,P05971438324,91,28,7,1997,28-Jul-97,27.8755,-80.13603,32,,0,21.59
1997-96,A244,324,P05971439324,89,28,7,1997,28-Jul-97,27.8731,-80.13322,33,,0,21.59
1997-96,A244,324,P05971440324,91,28,7,1997,28-Jul-97,27.8721,-80.13388,33,,0,21.59
1997-96,A244,324,P05971441324,96,28,7,1997,28-Jul-97,27.87023,-80.13502,32,,0,21.59
1997-96,A244,324,P05971442324,99,28,7,1997,28-Jul-97,27.86797,-80.13375,32,,0,21.59
1997-96,A244,324,P05971443324,100,28,7,1997,28-Jul-97,27.86533,-80.13343,32,,0,21.59
1997-103,A244,324,P05971469324,91,30,7,1997,30-Jul-97,29.859,-80.51103,41,,0,22.54
1997-103,A244,324,P05971470324,96,30,7,1997,30-Jul-97,29.85685,-80.51276,40,,0,22.54
1997-103,A244,324,P05971471324,98,30,7,1997,30-Jul-97,29.85387,-80.51521,35,,0,22.54
1997-103,A244,324,P05971472324,101,30,7,1997,30-Jul-97,29.84997,-80.51826,36,,0,22.54
1997-103,A244,324,P05971474324,109,30,7,1997,30-Jul-97,29.84305,-80.52354,41,,0,22.54
1997-104,A244,324,P05971476324,90,30,7,1997,30-Jul-97,29.86745,-80.52112,35,,0,22.48
1997-104,A244,324,P05971477324,93,30,7,1997,30-Jul-97,29.86577,-80.5231,34,,0,22.48
1997-104,A244,324,P05971478324,97,30,7,1997,30-Jul-97,29.8653,-80.5258,34,,0,22.48
1997-104,A244,324,P05971479324,103,30,7,1997,30-Jul-97,29.86462,-80.52965,34,,0,22.48
1997-104,A244,324,P05971480324,107,30,7,1997,30-Jul-97,29.86455,-80.5332,39,,0,22.48
1997-104,A244,324,P05971481324,108,30,7,1997,30-Jul-97,29.86462,-80.53471,33,,0,22.48
1997-105,A244,324,P05971487324,98,30,7,1997,30-Jul-97,29.89765,-80.28513,51,,0,
1997-106,A244,324,P05971490324,90,30,7,1997,30-Jul-97,29.89055,-80.28555,57,,0,20.48
1997-106,A244,324,P05971491324,92,30,7,1997,30-Jul-97,29.88957,-80.28488,53,,0,20.48
1997-120,A244,324,P05971546324,101,14,8,1997,14-Aug-97,32.07863,-79.24275,72,,0,17.78
1997-120,A244,324,P05971548324,111,14,8,1997,14-Aug-97,32.07373,-79.2471,78,,0,17.78
1997-120,A244,324,P05971549324,112,14,8,1997,14-Aug-97,32.07055,-79.24892,73,,0,17.78
1997-132,A244,324,P05971590324,96,25,8,1997,25-Aug-97,32.53965,-79.56271,21,,0,27.38
1997-147,A244,324,P05971653324,98,16,9,1997,16-Sep-97,32.55288,-78.42008,196,,0,15.29
1997-147,A244,324,P05971654324,106,16,9,1997,16-Sep-97,32.54622,-78.4145,201,,0,15.29
1997-147,A244,324,P05971655324,112,16,9,1997,16-Sep-97,32.54687,-78.41572,201,,0,15.29
1997-148,A244,324,P05971663324,116,16,9,1997,16-Sep-97,32.5391,-78.40894,218,,0,16.32
1997-159,A244,324,P05971721324,91,29,9,1997,29-Sep-97,32.50995,-79.68774,18,,0,26.35
1998-11,A244,324,P05981028324,102,6,5,1998,06-May-98,32.7657,-78.49245,45,,0,22.09
1998-11,A244,324,P05981030324,109,6,5,1998,06-May-98,32.76158,-78.49208,44,,0,22.09
1998-12,A244,324,P05981035324,108,6,5,1998,06-May-98,32.71022,-78.5333,53,,0,22.25
1998-12,A244,324,P05981036324,107,6,5,1998,06-May-98,32.71,-78.53167,52,,0,22.25
1998-12,A244,324,P05981037324,110,6,5,1998,06-May-98,32.71335,-78.52988,45,,0,22.25
1998-24,A244,324,P05981108324,97,12,5,1998,12-May-98,32.42962,-78.975,46,,0,20.86
1998-30,A244,324,P05981130324,94,13,5,1998,13-May-98,32.25306,-79.6931,26,,0,19.82
1998-42,A244,324,P05981180324,97,20,5,1998,20-May-98,32.14857,-79.2829,46,,0,22.61
1998-46,A244,324,P05981197324,91,21,5,1998,21-May-98,32.03587,-79.42845,56,,1,21.87
1998-48,A244,324,P05981204324,88,21,5,1998,21-May-98,32.05622,-79.41347,55,,0,22.03
1998-48,A244,324,P05981205324,94,21,5,1998,21-May-98,32.058,-79.41135,54,,0,22.03
1998-48,A244,324,P05981206324,98,21,5,1998,21-May-98,32.05948,-79.40942,60,,0,22.03
1998-48,A244,324,P05981207324,103,21,5,1998,21-May-98,32.06112,-79.40759,52,,0,22.03
1998-48,A244,324,P05981208324,106,21,5,1998,21-May-98,32.06407,-79.4035,52,,0,22.03
1998-48,A244,324,P05981209324,112,21,5,1998,21-May-98,32.06595,-79.40131,48,,0,22.03
1998-70,A244,324,P05981272324,97,22,6,1998,22-Jun-98,32.78873,-78.78993,33,,0,21.20
1998-87,A244,324,P05981336324,107,7,7,1998,07-Jul-98,31.52562,-79.74647,62,,0,20.10
1998-88,A244,324,P05981344324,102,7,7,1998,07-Jul-98,31.5411,-79.73202,68,,0,19.84
1998-88,A244,324,P05981346324,105,7,7,1998,07-Jul-98,31.54565,-79.72885,71,,0,19.84
1998-90,A244,324,P05981353324,108,7,7,1998,07-Jul-98,31.5518,-79.69939,71,,0,15.84
1998-95,A244,324,P05981364324,93,8,7,1998,08-Jul-98,31.63643,-79.66196,66,,0,20.64
1998-95,A244,324,P05981367324,95,8,7,1998,08-Jul-98,31.63835,-79.65757,69,,0,20.64
1998-98,A244,324,P05981371324,87,9,7,1998,09-Jul-98,31.97732,-79.48762,56,,0,21.35
1998-98,A244,324,P05981373324,91,9,7,1998,09-Jul-98,31.96942,-79.49326,51,,0,21.35
1998-98,A244,324,P05981374324,100,9,7,1998,09-Jul-98,31.96833,-79.49,56,,0,21.35
1998-104,A244,324,P05981406324,109,21,7,1998,21-Jul-98,30.72893,-80.2126,43,,0,18.99
1998-104,A244,324,P05981408324,83,21,7,1998,21-Jul-98,30.7453,-80.2266,41,,0,18.99
1998-106,A244,324,P05981410324,91,22,7,1998,22-Jul-98,30.53013,-80.45663,36,,0,22.99
1998-107,A244,324,P05981419324,87,22,7,1998,22-Jul-98,30.51875,-80.47144,35,,0,23.50
1998-110,A244,324,P05981437324,94,23,7,1998,23-Jul-98,28.965,-80.18166,58,,0,9.49
1998-111,A244,324,P05981446324,96,23,7,1998,23-Jul-98,28.94522,-80.1807,52,,0,9.55
1998-111,A244,324,P05981447324,99,23,7,1998,23-Jul-98,28.94255,-80.1794,52,,0,9.55
1998-127,A244,324,P05981488324,105,28,7,1998,28-Jul-98,29.89715,-80.28555,51,,0,9.73
1998-129,A244,324,P05981501324,70,28,7,1998,28-Jul-98,29.85167,-80.54333,35,,0,12.59
1998-129,A244,324,P05981502324,67,28,7,1998,28-Jul-98,29.86348,-80.5429,34,,0,12.59
1998-141,A244,324,P05981548324,87,11,8,1998,11-Aug-98,33.47982,-78.24754,22,,0,27.04
1998-141,A244,324,P05981551324,107,11,8,1998,11-Aug-98,33.47395,-78.25346,27,,0,27.04
1998-141,A244,324,P05981553324,108,11,8,1998,11-Aug-98,33.46958,-78.25162,27,,0,27.04
1998-149,A244,324,P05981579324,105,13,8,1998,13-Aug-98,33.7359,-77.26254,29,,0,26.66
1998-149,A244,324,P05981580324,107,13,8,1998,13-Aug-98,33.73532,-77.2589,30,,0,26.66
1998-150,A244,324,P05981583324,93,13,8,1998,13-Aug-98,33.74215,-77.28747,32,,0,26.67
1998-150,A244,324,P05981584324,92,13,8,1998,13-Aug-98,33.73937,-77.28864,31,,0,26.67
1998-150,A244,324,P05981585324,91,13,8,1998,13-Aug-98,33.73705,-77.28937,36,,0,26.67
1998-150,A244,324,P05981586324,92,13,8,1998,13-Aug-98,33.73458,-77.29263,29,,0,26.67
1998-150,A244,324,P05981587324,94,13,8,1998,13-Aug-98,33.73225,-77.29113,29,,0,26.67
1998-151,A244,324,P05981592324,99,13,8,1998,13-Aug-98,33.7339,-77.28277,35,,0,
1998-151,A244,324,P05981593324,98,13,8,1998,13-Aug-98,33.731,-77.2899,35,,0,
1998-151,A244,324,P05981594324,101,13,8,1998,13-Aug-98,33.73,-77.29166,29,,0,
1998-156,A244,324,P05981620324,105,16,8,1998,16-Aug-98,34.27987,-76.83038,27,,0,26.78
1998-158,A244,324,P05981627324,95,17,8,1998,17-Aug-98,34.22612,-76.40907,30,,0,26.13
1998-159,A244,324,P05981631324,100,17,8,1998,17-Aug-98,34.17667,-76.14333,63,,0,20.56
1998-160,A244,324,P05981643324,93,17,8,1998,17-Aug-98,34.21607,-76.09783,78,,0,17.06
1998-163,A244,324,P05981652324,91,18,8,1998,18-Aug-98,33.88283,-77.23195,34,,0,26.42
1998-163,A244,324,P05981656324,102,18,8,1998,18-Aug-98,33.88667,-77.23333,29,,0,26.42
1998-164,A244,324,P05981662324,106,18,8,1998,18-Aug-98,33.81907,-77.27168,29,,0,26.80
1998-165,A244,324,P05981667324,96,18,8,1998,18-Aug-98,33.85305,-77.26997,31,,0,26.79
1999-33,A244,324,P05991011324,102,2,6,1999,02-Jun-99,33.7357,-77.2912,29,,0,23.25
1999-33,A244,324,P05991012324,102,2,6,1999,02-Jun-99,33.73363,-77.29052,29,,0,23.25
1999-33,A244,324,P05991013324,101,2,6,1999,02-Jun-99,33.73133,-77.28938,29,,0,23.25
1999-38,A244,324,P05991034324,89,3,6,1999,03-Jun-99,34.32535,-76.89259,24,,0,
1999-38,A244,324,P05991035324,86,3,6,1999,03-Jun-99,34.32188,-76.89503,24,,0,
1999-39,A244,324,P05991041324,96,3,6,1999,03-Jun-99,34.32113,-76.88908,26,,0,22.76
1999-39,A244,324,P05991042324,95,3,6,1999,03-Jun-99,34.32,-76.885,26,,0,22.76
1999-39,A244,324,P05991044324,103,3,6,1999,03-Jun-99,34.31413,-76.88592,26,,0,22.76
1999-39,A244,324,P05991046324,96,3,6,1999,03-Jun-99,34.31197,-76.88853,26,,0,22.76
1999-40,A244,324,P05991052324,89,3,6,1999,03-Jun-99,34.27903,-76.83718,26,,0,22.78
1999-68,A244,324,P05991178324,110,14,7,1999,14-Jul-99,30.16342,-80.26303,49,,0,20.12
1999-83,A244,324,P05991238324,78,19,7,1999,19-Jul-99,27.45087,-80.07,22,,0,22.50
1999-103,A244,324,P05991290324,95,27,7,1999,27-Jul-99,32.4245,-78.96584,47,,0,21.91
1999-119,A244,324,P05991379324,95,11,8,1999,11-Aug-99,32.08622,-79.2352,71,,0,20.66
1999-120,A244,324,P05991383324,80,11,8,1999,11-Aug-99,32.07677,-79.24284,71,,0,21.26
1999-120,A244,324,P05991384324,79,11,8,1999,11-Aug-99,32.07332,-79.24667,71,,0,21.26
1999-120,A244,324,P05991385324,80,11,8,1999,11-Aug-99,32.0765,-79.2385,75,,0,21.26
2000-95,A244,324,P05000011324,75,18,10,2000,18-Oct-00,31.38317,-80.88348,16,Monitoring,0,22.72
2000-95,A244,324,P05000012324,91,18,10,2000,18-Oct-00,31.3858,-80.88582,16,Monitoring,0,22.72
2000-95,A244,324,P05000017324,175,18,10,2000,18-Oct-00,31.38223,-80.88618,18,Monitoring,0,22.72
2000-95,A244,324,P05000018324,201,18,10,2000,18-Oct-00,31.38733,-80.88596,18,Monitoring,0,22.72
2000-95,A244,324,P05000020324,159,18,10,2000,18-Oct-00,31.38775,-80.889,18,Monitoring,0,22.72
2000-95,A244,324,P05000021324,197,18,10,2000,18-Oct-00,31.38567,-80.88527,18,Monitoring,0,22.72
2000-99,A244,324,P05000023324,69,19,10,2000,19-Oct-00,31.38703,-80.88433,16,Monitoring,0,22.77
2000-99,A244,324,P05000024324,83,19,10,2000,19-Oct-00,31.38698,-80.88599,16,Monitoring,0,22.77
2000-99,A244,324,P05000026324,74,19,10,2000,19-Oct-00,31.38385,-80.88855,16,Monitoring,0,22.77
2000-99,A244,324,P05000027324,100,19,10,2000,19-Oct-00,31.38587,-80.88972,16,Monitoring,0,22.77
2000-99,A244,324,P05000028324,90,19,10,2000,19-Oct-00,31.38547,-80.88567,16,Monitoring,0,22.77
2000-99,A244,324,P05000029324,108,19,10,2000,19-Oct-00,31.3841,-80.88467,16,Monitoring,0,22.77
2000-99,A244,324,P05000030324,111,19,10,2000,19-Oct-00,31.3842,-80.88985,18,Monitoring,0,22.77
2000-99,A244,324,P05000031324,4,19,10,2000,19-Oct-00,31.38325,-80.88872,18,Monitoring,0,22.77
2000-99,A244,324,P05000032324,110,19,10,2000,19-Oct-00,31.3853,-80.88755,16,Monitoring,0,22.77
2000-99,A244,324,P05000033324,123,19,10,2000,19-Oct-00,31.38405,-80.8842,16,Monitoring,0,22.77
2000-99,A244,324,P05000034324,76,19,10,2000,19-Oct-00,31.38267,-80.88631,17,Monitoring,0,22.77
2000-99,A244,324,P05000035324,91,19,10,2000,19-Oct-00,31.3822,-80.88467,18,Monitoring,0,22.77
2000-99,A244,324,P05000036324,100,19,10,2000,19-Oct-00,31.38037,-80.88741,16,Monitoring,0,22.77
2000-99,A244,324,P05000038324,83,19,10,2000,19-Oct-00,31.38445,-80.88717,18,Monitoring,0,22.77
2000-6,A244,324,P05001001324,97,16,5,2000,16-May-00,32.25495,-79.71675,26,Monitoring,0,21.70
2000-6,A244,324,P05001002324,101,16,5,2000,16-May-00,32.25563,-79.71063,27,Monitoring,0,21.70
2000-6,A244,324,P05001003324,102,16,5,2000,16-May-00,32.25648,-79.70515,26,Monitoring,0,21.70
2000-6,A244,324,P05001004324,118,16,5,2000,16-May-00,32.25498,-79.69745,26,Monitoring,0,21.70
2000-6,A244,324,P05001005324,96,16,5,2000,16-May-00,32.2598,-79.69936,27,Monitoring,1,21.70
2000-6,A244,324,P05001006324,104,16,5,2000,16-May-00,32.25935,-79.69221,27,Monitoring,0,21.70
2000-7,A244,324,P05001008324,103,16,5,2000,16-May-00,32.23955,-79.70468,30,Monitoring,0,21.59
2000-7,A244,324,P05001009324,115,16,5,2000,16-May-00,32.24412,-79.70647,27,Monitoring,0,21.59
2000-7,A244,324,P05001010324,117,16,5,2000,16-May-00,32.24294,-79.70025,27,Monitoring,0,21.59
2000-7,A244,324,P05001011324,121,16,5,2000,16-May-00,32.24825,-79.702,27,Monitoring,0,21.59
2000-7,A244,324,P05001012324,123,16,5,2000,16-May-00,32.24857,-79.69569,27,Monitoring,0,21.59
2000-7,A244,324,P05001013324,123,16,5,2000,16-May-00,32.2545,-79.68978,27,Monitoring,0,21.59
2000-8,A244,324,P05001015324,88,16,5,2000,16-May-00,32.23038,-79.7018,28,Monitoring,0,21.45
2000-8,A244,324,P05001016324,87,16,5,2000,16-May-00,32.23177,-79.69603,28,Monitoring,0,21.45
2000-8,A244,324,P05001017324,86,16,5,2000,16-May-00,32.23137,-79.69109,28,Monitoring,1,21.45
2000-8,A244,324,P05001018324,91,16,5,2000,16-May-00,32.2349,-79.6894,29,Monitoring,0,21.45
2000-9,A244,324,P05001020324,96,17,5,2000,17-May-00,32.25122,-79.18035,49,Monitoring,0,21.28
2000-9,A244,324,P05001021324,96,17,5,2000,17-May-00,32.25918,-79.17342,49,Monitoring,0,21.28
2000-9,A244,324,P05001022324,141,17,5,2000,17-May-00,32.26985,-79.16385,49,Monitoring,3,21.28
2000-9,A244,324,P05001023324,127,17,5,2000,17-May-00,32.26752,-79.16724,49,Monitoring,0,21.28
2000-9,A244,324,P05001024324,114,17,5,2000,17-May-00,32.27291,-79.16628,49,Monitoring,0,21.28
2000-9,A244,324,P05001025324,84,17,5,2000,17-May-00,32.28283,-79.15524,49,Monitoring,0,21.28
2000-10,A244,324,P05001027324,100,17,5,2000,17-May-00,32.40387,-78.99763,44,Monitoring,0,21.57
2000-10,A244,324,P05001028324,102,17,5,2000,17-May-00,32.40888,-78.9936,46,Monitoring,0,21.57
2000-10,A244,324,P05001031324,104,17,5,2000,17-May-00,32.42065,-78.97675,46,Monitoring,0,21.57
2000-10,A244,324,P05001032324,103,17,5,2000,17-May-00,32.42263,-78.9737,46,Monitoring,0,21.57
2000-11,A244,324,P05001035324,98,18,5,2000,18-May-00,32.33918,-79.21285,42,Monitoring,0,21.28
